 time            v(D_latch)      v(Aout)        
 4.46500000e-06  1.80000000e+00  7.69112343e-01 
 4.47500000e-06  1.80000000e+00  7.69113280e-01 
 4.48500000e-06  1.80000000e+00  7.69113228e-01 
 4.49500000e-06  1.80000000e+00  7.69114157e-01 
 4.50500000e-06  1.80000000e+00  7.69114112e-01 
 4.51500000e-06  1.80000000e+00  7.69115034e-01 
 4.52500000e-06  1.80000000e+00  7.69114997e-01 
 4.53500000e-06  1.80000000e+00  7.69115911e-01 
 4.54500000e-06  1.80000000e+00  7.69115881e-01 
 4.55500000e-06  1.80000000e+00  7.69116788e-01 
 4.56500000e-06  1.80000000e+00  7.69116766e-01 
 4.57500000e-06  1.80000000e+00  7.69117666e-01 
 4.58500000e-06  1.80000000e+00  7.69117651e-01 
 4.59500000e-06  1.80000000e+00  7.69118544e-01 
 4.60500000e-06  1.80000000e+00  7.69118536e-01 
 4.61500000e-06  1.80000000e+00  7.69119422e-01 
 4.62500000e-06  1.80000000e+00  7.69119420e-01 
 4.63500000e-06  1.80000000e+00  7.69120299e-01 
 4.64500000e-06  1.80000000e+00  7.69120304e-01 
 4.65500000e-06  1.80000000e+00  7.69121176e-01 
 4.66500000e-06  1.80000000e+00  7.69121188e-01 
 4.67500000e-06  1.80000000e+00  7.69122054e-01 
 4.68500000e-06  1.80000000e+00  7.69122071e-01 
 4.69500000e-06  1.80000000e+00  7.69122930e-01 
 4.70500000e-06  1.80000000e+00  7.69122954e-01 
 4.71500000e-06  1.80000000e+00  7.69123807e-01 
 4.72500000e-06  1.80000000e+00  7.69123838e-01 
 4.73500000e-06  1.80000000e+00  7.69124685e-01 
 4.74500000e-06  1.80000000e+00  7.69124721e-01 
 4.75500000e-06  1.80000000e+00  7.69125563e-01 
 4.76500000e-06  1.80000000e+00  7.69125605e-01 
 4.77500000e-06  1.80000000e+00  7.69126441e-01 
 4.78500000e-06  1.80000000e+00  7.69126489e-01 
 4.79500000e-06  1.80000000e+00  7.69127317e-01 
 4.80500000e-06  1.80000000e+00  7.69127371e-01 
 4.81500000e-06  1.80000000e+00  7.69128194e-01 
 4.82500000e-06  1.80000000e+00  7.69128254e-01 
 4.83500000e-06  1.80000000e+00  7.69129072e-01 
 4.84500000e-06  1.80000000e+00  7.69129137e-01 
 4.85500000e-06  1.80000000e+00  7.69129950e-01 
 4.86500000e-06  1.80000000e+00  7.69130023e-01 
 4.87500000e-06  1.80000000e+00  7.69130830e-01 
 4.88500000e-06  1.80000000e+00  7.69130907e-01 
 4.89500000e-06  1.80000000e+00  7.69131708e-01 
 4.90500000e-06  1.80000000e+00  7.69131791e-01 
 4.91500000e-06  1.80000000e+00  7.69132587e-01 
 4.92500000e-06  1.80000000e+00  7.69132674e-01 
 4.93500000e-06  1.80000000e+00  7.69133465e-01 
 4.94500000e-06  1.80000000e+00  7.69133557e-01 
 4.95500000e-06  1.80000000e+00  7.69134343e-01 
 4.96500000e-06  1.80000000e+00  7.69134440e-01 
 4.97500000e-06  1.80000000e+00  7.69135220e-01 
 4.98500000e-06  1.80000000e+00  7.69135323e-01 
 4.99500000e-06  1.80000000e+00  7.69136098e-01 
 5.00500000e-06  1.80000000e+00  7.69136205e-01 
 5.01500000e-06  1.80000000e+00  7.69136974e-01 
 5.02500000e-06  1.80000000e+00  7.69137087e-01 
 5.03500000e-06  1.80000000e+00  7.69137852e-01 
 5.04500000e-06  1.80000000e+00  7.69137970e-01 
 5.05500000e-06  1.80000000e+00  7.69138730e-01 
 5.06500000e-06  1.80000000e+00  7.69138852e-01 
 5.07500000e-06  1.80000000e+00  7.69139608e-01 
 5.08500000e-06  1.80000000e+00  7.69139735e-01 
 5.09500000e-06  1.80000000e+00  7.69140486e-01 
 5.10000000e-06  1.80000000e+00  7.69140399e-01 
 5.10100000e-06  1.80000000e+00  7.69140626e-01 
 5.10300000e-06  1.80000000e+00  7.69140762e-01 
 5.10700000e-06  1.80000000e+00  7.69140920e-01 
 5.11500000e-06  1.80000000e+00  7.69141290e-01 
 5.12500000e-06  1.80000000e+00  7.69141652e-01 
 5.13500000e-06  1.80000000e+00  7.69133051e-01 
 5.14500000e-06  1.80000000e+00  7.68809829e-01 
 5.15500000e-06  1.80000000e+00  7.83992190e-01 
 5.16227495e-06  1.80000000e+00  8.00985166e-01 
 5.16902498e-06  1.80000000e+00  8.17173614e-01 
 5.17533860e-06  1.80000000e+00  8.31596853e-01 
 5.18228308e-06  1.80000000e+00  8.48042292e-01 
 5.19069917e-06  1.80000000e+00  8.66529037e-01 
 5.20000000e-06  1.80000000e+00  8.85830928e-01 
 5.20093508e-06  1.80000000e+00  8.87689714e-01 
 5.20280523e-06  1.80000000e+00  8.91197548e-01 
 5.20654554e-06  1.80000000e+00  8.98086522e-01 
 5.21317830e-06  1.80000000e+00  9.09464097e-01 
 5.22317830e-06  1.80000000e+00  9.24329804e-01 
 5.23317830e-06  1.80000000e+00  9.36699306e-01 
 5.24317830e-06  1.80000000e+00  9.46701221e-01 
 5.25317830e-06  1.80000000e+00  9.54774511e-01 
 5.26317830e-06  1.80000000e+00  9.61146690e-01 
 5.27317830e-06  1.80000000e+00  9.66223427e-01 
 5.28317830e-06  1.80000000e+00  9.70177479e-01 
 5.29317830e-06  1.80000000e+00  9.73316959e-01 
 5.30317830e-06  1.80000000e+00  9.75739420e-01 
 5.31317830e-06  1.80000000e+00  9.77667404e-01 
 5.32317830e-06  1.80000000e+00  9.79141342e-01 
 5.33317830e-06  1.80000000e+00  9.80322647e-01 
 5.34317830e-06  1.80000000e+00  9.81215620e-01 
 5.35317830e-06  1.80000000e+00  9.81939768e-01 
 5.36317830e-06  1.80000000e+00  9.82478253e-01 
 5.37317830e-06  1.80000000e+00  9.82923027e-01 
 5.38317830e-06  1.80000000e+00  9.83246206e-01 
 5.39317830e-06  1.80000000e+00  9.83520462e-01 
 5.40317830e-06  1.80000000e+00  9.83713273e-01 
 5.41317830e-06  1.80000000e+00  9.83883378e-01 
 5.42317830e-06  1.80000000e+00  9.83997455e-01 
 5.43317830e-06  1.80000000e+00  9.84103844e-01 
 5.44317830e-06  1.80000000e+00  9.84170491e-01 
 5.45317830e-06  1.80000000e+00  9.84237808e-01 
 5.46317830e-06  1.80000000e+00  9.84275993e-01 
 5.47317830e-06  1.80000000e+00  9.84319265e-01 
 5.48317830e-06  1.80000000e+00  9.84340459e-01 
 5.49317830e-06  1.80000000e+00  9.84368863e-01 
 5.50317830e-06  1.80000000e+00  9.84379984e-01 
 5.51317830e-06  1.80000000e+00  9.84399132e-01 
 5.52317830e-06  1.80000000e+00  9.84404346e-01 
 5.53317830e-06  1.80000000e+00  9.84417683e-01 
 5.54317830e-06  1.80000000e+00  9.84419490e-01 
 5.55317830e-06  1.80000000e+00  9.84429133e-01 
 5.56317830e-06  1.80000000e+00  9.84429024e-01 
 5.57317830e-06  1.80000000e+00  9.84436285e-01 
 5.58317830e-06  1.80000000e+00  9.84435142e-01 
 5.59317830e-06  1.80000000e+00  9.84440837e-01 
 5.60317830e-06  1.80000000e+00  9.84439178e-01 
 5.61317830e-06  1.80000000e+00  9.84443818e-01 
 5.62317830e-06  1.80000000e+00  9.84441942e-01 
 5.63317830e-06  1.80000000e+00  9.84445852e-01 
 5.64317830e-06  1.80000000e+00  9.84443927e-01 
 5.65317830e-06  1.80000000e+00  9.84447316e-01 
 5.66317830e-06  1.80000000e+00  9.84445432e-01 
 5.67317830e-06  1.80000000e+00  9.84448440e-01 
 5.68317830e-06  1.80000000e+00  9.84446645e-01 
 5.69317830e-06  1.80000000e+00  9.84449362e-01 
 5.70317830e-06  1.80000000e+00  9.84447674e-01 
 5.71317830e-06  1.80000000e+00  9.84450162e-01 
 5.72317830e-06  1.80000000e+00  9.84448588e-01 
 5.73317830e-06  1.80000000e+00  9.84450894e-01 
 5.74317830e-06  1.80000000e+00  9.84449433e-01 
 5.75317830e-06  1.80000000e+00  9.84451586e-01 
 5.76317830e-06  1.80000000e+00  9.84450232e-01 
 5.77317830e-06  1.80000000e+00  9.84452257e-01 
 5.78317830e-06  1.80000000e+00  9.84451001e-01 
 5.79317830e-06  1.80000000e+00  9.84452916e-01 
 5.80317830e-06  1.80000000e+00  9.84451752e-01 
 5.81317830e-06  1.80000000e+00  9.84453569e-01 
 5.82317830e-06  1.80000000e+00  9.84452488e-01 
 5.83317830e-06  1.80000000e+00  9.84454219e-01 
 5.84317830e-06  1.80000000e+00  9.84453217e-01 
 5.85317830e-06  1.80000000e+00  9.84454869e-01 
 5.86317830e-06  1.80000000e+00  9.84453940e-01 
 5.87317830e-06  1.80000000e+00  9.84455519e-01 
 5.88317830e-06  1.80000000e+00  9.84454658e-01 
 5.89317830e-06  1.80000000e+00  9.84456170e-01 
 5.90317830e-06  1.80000000e+00  9.84455373e-01 
 5.91317830e-06  1.80000000e+00  9.84456823e-01 
 5.92317830e-06  1.80000000e+00  9.84456084e-01 
 5.93317830e-06  1.80000000e+00  9.84457476e-01 
 5.94317830e-06  1.80000000e+00  9.84456794e-01 
 5.95317830e-06  1.80000000e+00  9.84458130e-01 
 5.96317830e-06  1.80000000e+00  9.84457502e-01 
 5.97317830e-06  1.80000000e+00  9.84458784e-01 
 5.98317830e-06  1.80000000e+00  9.84458209e-01 
 5.99317830e-06  1.80000000e+00  9.84459440e-01 
 6.00317830e-06  1.80000000e+00  9.84458914e-01 
 6.01317830e-06  1.80000000e+00  9.84460095e-01 
 6.02317830e-06  1.80000000e+00  9.84459618e-01 
 6.03317830e-06  1.80000000e+00  9.84460752e-01 
 6.04317830e-06  1.80000000e+00  9.84460323e-01 
 6.05317830e-06  1.80000000e+00  9.84461410e-01 
 6.06317830e-06  1.80000000e+00  9.84461026e-01 
 6.07317830e-06  1.80000000e+00  9.84462069e-01 
 6.08317830e-06  1.80000000e+00  9.84461729e-01 
 6.09317830e-06  1.80000000e+00  9.84462728e-01 
 6.10317830e-06  1.80000000e+00  9.84462432e-01 
 6.11317830e-06  1.80000000e+00  9.84463387e-01 
 6.12317830e-06  1.80000000e+00  9.84463133e-01 
 6.13317830e-06  1.80000000e+00  9.84464047e-01 
 6.14317830e-06  1.80000000e+00  9.84463834e-01 
 6.15317830e-06  1.80000000e+00  9.84464707e-01 
 6.16317830e-06  1.80000000e+00  9.84464533e-01 
 6.17317830e-06  1.80000000e+00  9.84465366e-01 
 6.18317830e-06  1.80000000e+00  9.84465232e-01 
 6.19317830e-06  1.80000000e+00  9.84466028e-01 
 6.20317830e-06  1.80000000e+00  9.84465932e-01 
 6.21317830e-06  1.80000000e+00  9.84466690e-01 
 6.22317830e-06  1.80000000e+00  9.84466632e-01 
 6.23317830e-06  1.80000000e+00  9.84467354e-01 
 6.24317830e-06  1.80000000e+00  9.84467332e-01 
 6.25317830e-06  1.80000000e+00  9.84468020e-01 
 6.26317830e-06  1.80000000e+00  9.84468030e-01 
 6.27317830e-06  1.80000000e+00  9.84468684e-01 
 6.28317830e-06  1.80000000e+00  9.84468728e-01 
 6.29317830e-06  1.80000000e+00  9.84469349e-01 
 6.30317830e-06  1.80000000e+00  9.84469425e-01 
 6.31317830e-06  1.80000000e+00  9.84470014e-01 
 6.32317830e-06  1.80000000e+00  9.84470120e-01 
 6.33317830e-06  1.80000000e+00  9.84470678e-01 
 6.34317830e-06  1.80000000e+00  9.84470814e-01 
 6.35317830e-06  1.80000000e+00  9.84471344e-01 
 6.36317830e-06  1.80000000e+00  9.84471509e-01 
 6.37317830e-06  1.80000000e+00  9.84472009e-01 
 6.38317830e-06  1.80000000e+00  9.84472201e-01 
 6.39317830e-06  1.80000000e+00  9.84472676e-01 
 6.40317830e-06  1.80000000e+00  9.84472893e-01 
 6.41317830e-06  1.80000000e+00  9.84473342e-01 
 6.42317830e-06  1.80000000e+00  9.84473585e-01 
 6.43317830e-06  1.80000000e+00  9.84474008e-01 
 6.44317830e-06  1.80000000e+00  9.84474276e-01 
 6.45317830e-06  1.80000000e+00  9.84474678e-01 
 6.46317830e-06  1.80000000e+00  9.84474968e-01 
 6.47317830e-06  1.80000000e+00  9.84475347e-01 
 6.48317830e-06  1.80000000e+00  9.84475658e-01 
 6.49317830e-06  1.80000000e+00  9.84476015e-01 
 6.50317830e-06  1.80000000e+00  9.84476346e-01 
 6.51317830e-06  1.80000000e+00  9.84476684e-01 
 6.52317830e-06  1.80000000e+00  9.84477034e-01 
 6.53317830e-06  1.80000000e+00  9.84477353e-01 
 6.54317830e-06  1.80000000e+00  9.84477721e-01 
 6.55317830e-06  1.80000000e+00  9.84478023e-01 
 6.56317830e-06  1.80000000e+00  9.84478409e-01 
 6.57317830e-06  1.80000000e+00  9.84478694e-01 
 6.58317830e-06  1.80000000e+00  9.84479096e-01 
 6.59317830e-06  1.80000000e+00  9.84479365e-01 
 6.60317830e-06  1.80000000e+00  9.84479780e-01 
 6.61317830e-06  1.80000000e+00  9.84480034e-01 
 6.62317830e-06  1.80000000e+00  9.84480463e-01 
 6.63317830e-06  1.80000000e+00  9.84480704e-01 
 6.64317830e-06  1.80000000e+00  9.84481147e-01 
 6.65317830e-06  1.80000000e+00  9.84481374e-01 
 6.66317830e-06  1.80000000e+00  9.84481829e-01 
 6.67317830e-06  1.80000000e+00  9.84482046e-01 
 6.68317830e-06  1.80000000e+00  9.84482513e-01 
 6.69317830e-06  1.80000000e+00  9.84482719e-01 
 6.70317830e-06  1.80000000e+00  9.84483195e-01 
 6.71317830e-06  1.80000000e+00  9.84483391e-01 
 6.72317830e-06  1.80000000e+00  9.84483875e-01 
 6.73317830e-06  1.80000000e+00  9.84484062e-01 
 6.74317830e-06  1.80000000e+00  9.84484556e-01 
 6.75317830e-06  1.80000000e+00  9.84484734e-01 
 6.76317830e-06  1.80000000e+00  9.84485235e-01 
 6.77317830e-06  1.80000000e+00  9.84485407e-01 
 6.78317830e-06  1.80000000e+00  9.84485916e-01 
 6.79317830e-06  1.80000000e+00  9.84486080e-01 
 6.80317830e-06  1.80000000e+00  9.84486595e-01 
 6.81317830e-06  1.80000000e+00  9.84486753e-01 
 6.82317830e-06  1.80000000e+00  9.84487273e-01 
 6.83317830e-06  1.80000000e+00  9.84487424e-01 
 6.84317830e-06  1.80000000e+00  9.84487950e-01 
 6.85317830e-06  1.80000000e+00  9.84488098e-01 
 6.86317830e-06  1.80000000e+00  9.84488628e-01 
 6.87317830e-06  1.80000000e+00  9.84488770e-01 
 6.88317830e-06  1.80000000e+00  9.84489303e-01 
 6.89317830e-06  1.80000000e+00  9.84489442e-01 
 6.90317830e-06  1.80000000e+00  9.84489980e-01 
 6.91317830e-06  1.80000000e+00  9.84490116e-01 
 6.92317830e-06  1.80000000e+00  9.84490656e-01 
 6.93317830e-06  1.80000000e+00  9.84490789e-01 
 6.94317830e-06  1.80000000e+00  9.84491331e-01 
 6.95317830e-06  1.80000000e+00  9.84491461e-01 
 6.96317830e-06  1.80000000e+00  9.84492006e-01 
 6.97317830e-06  1.80000000e+00  9.84492135e-01 
 6.98317830e-06  1.80000000e+00  9.84492681e-01 
 6.99317830e-06  1.80000000e+00  9.84492809e-01 
 7.00317830e-06  1.80000000e+00  9.84493354e-01 
 7.01317830e-06  1.80000000e+00  9.84493480e-01 
 7.02317830e-06  1.80000000e+00  9.84494027e-01 
 7.03317830e-06  1.80000000e+00  9.84494152e-01 
 7.04317830e-06  1.80000000e+00  9.84494700e-01 
 7.05317830e-06  1.80000000e+00  9.84494826e-01 
 7.06317830e-06  1.80000000e+00  9.84495373e-01 
 7.07317830e-06  1.80000000e+00  9.84495498e-01 
 7.08317830e-06  1.80000000e+00  9.84496045e-01 
 7.09317830e-06  1.80000000e+00  9.84496170e-01 
 7.10317830e-06  1.80000000e+00  9.84496716e-01 
 7.11317830e-06  1.80000000e+00  9.84496843e-01 
 7.12317830e-06  1.80000000e+00  9.84497388e-01 
 7.13317830e-06  1.80000000e+00  9.84497515e-01 
 7.14317830e-06  1.80000000e+00  9.84498059e-01 
 7.15317830e-06  1.80000000e+00  9.84498187e-01 
 7.16317830e-06  1.80000000e+00  9.84498729e-01 
 7.17317830e-06  1.80000000e+00  9.84498858e-01 
 7.18317830e-06  1.80000000e+00  9.84499398e-01 
 7.19317830e-06  1.80000000e+00  9.84499528e-01 
 7.20317830e-06  1.80000000e+00  9.84500067e-01 
 7.21317830e-06  1.80000000e+00  9.84500200e-01 
 7.22317830e-06  1.80000000e+00  9.84500737e-01 
 7.23317830e-06  1.80000000e+00  9.84500872e-01 
 7.24317830e-06  1.80000000e+00  9.84501407e-01 
 7.25317830e-06  1.80000000e+00  9.84501543e-01 
 7.26317830e-06  1.80000000e+00  9.84502076e-01 
 7.27317830e-06  1.80000000e+00  9.84502214e-01 
 7.28317830e-06  1.80000000e+00  9.84502745e-01 
 7.29317830e-06  1.80000000e+00  9.84502886e-01 
 7.30317830e-06  1.80000000e+00  9.84503415e-01 
 7.31317830e-06  1.80000000e+00  9.84503557e-01 
 7.32317830e-06  1.80000000e+00  9.84504082e-01 
 7.33317830e-06  1.80000000e+00  9.84504227e-01 
 7.34317830e-06  1.80000000e+00  9.84504750e-01 
 7.35317830e-06  1.80000000e+00  9.84504897e-01 
 7.36317830e-06  1.80000000e+00  9.84505417e-01 
 7.37317830e-06  1.80000000e+00  9.84505568e-01 
 7.38317830e-06  1.80000000e+00  9.84506085e-01 
 7.39317830e-06  1.80000000e+00  9.84506238e-01 
 7.40317830e-06  1.80000000e+00  9.84506753e-01 
 7.41317830e-06  1.80000000e+00  9.84506908e-01 
 7.42317830e-06  1.80000000e+00  9.84507419e-01 
 7.43317830e-06  1.80000000e+00  9.84507578e-01 
 7.44317830e-06  1.80000000e+00  9.84508086e-01 
 7.45317830e-06  1.80000000e+00  9.84508247e-01 
 7.46317830e-06  1.80000000e+00  9.84508752e-01 
 7.47317830e-06  1.80000000e+00  9.84508916e-01 
 7.48317830e-06  1.80000000e+00  9.84509419e-01 
 7.49317830e-06  1.80000000e+00  9.84509585e-01 
 7.50317830e-06  1.80000000e+00  9.84510085e-01 
 7.51317830e-06  1.80000000e+00  9.84510253e-01 
 7.52317830e-06  1.80000000e+00  9.84510749e-01 
 7.53317830e-06  1.80000000e+00  9.84510921e-01 
 7.54317830e-06  1.80000000e+00  9.84511415e-01 
 7.55317830e-06  1.80000000e+00  9.84511589e-01 
 7.56317830e-06  1.80000000e+00  9.84512079e-01 
 7.57317830e-06  1.80000000e+00  9.84512256e-01 
 7.58317830e-06  1.80000000e+00  9.84512743e-01 
 7.59317830e-06  1.80000000e+00  9.84512923e-01 
 7.60000000e-06  1.80000000e+00  9.84513301e-01 
 7.60100000e-06  1.80000000e+00  9.84513245e-01 
 7.60300000e-06  1.80000000e+00  9.84513290e-01 
 7.60700000e-06  1.80000000e+00  9.84513437e-01 
 7.61500000e-06  1.80000000e+00  9.84513743e-01 
 7.62500000e-06  1.80000000e+00  9.84514929e-01 
 7.63500000e-06  1.80000000e+00  9.84527637e-01 
 7.64500000e-06  1.80000000e+00  9.84611207e-01 
 7.64625000e-06  1.80000000e+00  9.84636536e-01 
 7.64875000e-06  1.80000000e+00  9.84721870e-01 
 7.65375000e-06  1.80000000e+00  9.84903721e-01 
 7.65916602e-06  1.80000000e+00  9.50106847e-01 
 7.66260779e-06  1.80000000e+00  9.03714610e-01 
 7.66621492e-06  1.80000000e+00  8.75385002e-01 
 7.67055619e-06  1.80000000e+00  8.71329269e-01 
 7.67923872e-06  1.80000000e+00  8.70912814e-01 
 7.68923872e-06  1.80000000e+00  8.71189626e-01 
 7.69923872e-06  1.80000000e+00  8.70967410e-01 
 7.70000000e-06  1.80000000e+00  8.71077861e-01 
 7.70100000e-06  1.80000000e+00  8.71083339e-01 
 7.70300000e-06  1.80000000e+00  8.71066167e-01 
 7.70626479e-06  1.80000000e+00  8.71067592e-01 
 7.71279438e-06  1.80000000e+00  8.71075446e-01 
 7.72279438e-06  1.80000000e+00  8.71067367e-01 
 7.73279438e-06  1.80000000e+00  8.71076160e-01 
 7.74279438e-06  1.80000000e+00  8.71068565e-01 
 7.75279438e-06  1.80000000e+00  8.71076332e-01 
 7.76279438e-06  1.80000000e+00  8.71070048e-01 
 7.77279438e-06  1.80000000e+00  8.71076404e-01 
 7.78279438e-06  1.80000000e+00  8.71071508e-01 
 7.79279438e-06  1.80000000e+00  8.71076565e-01 
 7.80279438e-06  1.80000000e+00  8.71072847e-01 
 7.81279438e-06  1.80000000e+00  8.71076861e-01 
 7.82279438e-06  1.80000000e+00  8.71074050e-01 
 7.83279438e-06  1.80000000e+00  8.71077282e-01 
 7.84279438e-06  1.80000000e+00  8.71075143e-01 
 7.85279438e-06  1.80000000e+00  8.71077795e-01 
 7.86279438e-06  1.80000000e+00  8.71076156e-01 
 7.87279438e-06  1.80000000e+00  8.71078376e-01 
 7.88279438e-06  1.80000000e+00  8.71077114e-01 
 7.89279438e-06  1.80000000e+00  8.71079000e-01 
 7.90279438e-06  1.80000000e+00  8.71078036e-01 
 7.91279438e-06  1.80000000e+00  8.71079656e-01 
 7.92279438e-06  1.80000000e+00  8.71078933e-01 
 7.93279438e-06  1.80000000e+00  8.71080332e-01 
 7.94279438e-06  1.80000000e+00  8.71079809e-01 
 7.95279438e-06  1.80000000e+00  8.71081024e-01 
 7.96279438e-06  1.80000000e+00  8.71080670e-01 
 7.97279438e-06  1.80000000e+00  8.71081730e-01 
 7.98279438e-06  1.80000000e+00  8.71081520e-01 
 7.99279438e-06  1.80000000e+00  8.71082450e-01 
 8.00279438e-06  1.80000000e+00  8.71082358e-01 
 8.01279438e-06  1.80000000e+00  8.71083180e-01 
 8.02279438e-06  1.80000000e+00  8.71083186e-01 
 8.03279438e-06  1.80000000e+00  8.71083918e-01 
 8.04279438e-06  1.80000000e+00  8.71084006e-01 
 8.05279438e-06  1.80000000e+00  8.71084666e-01 
 8.06279438e-06  1.80000000e+00  8.71084819e-01 
 8.07279438e-06  1.80000000e+00  8.71085418e-01 
 8.08279438e-06  1.80000000e+00  8.71085624e-01 
 8.09279438e-06  1.80000000e+00  8.71086176e-01 
 8.10279438e-06  1.80000000e+00  8.71086423e-01 
 8.11279438e-06  1.80000000e+00  8.71086939e-01 
 8.12279438e-06  1.80000000e+00  8.71087218e-01 
 8.13279438e-06  1.80000000e+00  8.71087706e-01 
 8.14279438e-06  1.80000000e+00  8.71088011e-01 
 8.15279438e-06  1.80000000e+00  8.71088478e-01 
 8.16279438e-06  1.80000000e+00  8.71088799e-01 
 8.17279438e-06  1.80000000e+00  8.71089250e-01 
 8.18279438e-06  1.80000000e+00  8.71089584e-01 
 8.19279438e-06  1.80000000e+00  8.71090025e-01 
 8.20279438e-06  1.80000000e+00  8.71090367e-01 
 8.21279438e-06  1.80000000e+00  8.71090802e-01 
 8.22279438e-06  1.80000000e+00  8.71091149e-01 
 8.23279438e-06  1.80000000e+00  8.71091582e-01 
 8.24279438e-06  1.80000000e+00  8.71091931e-01 
 8.25279438e-06  1.80000000e+00  8.71092363e-01 
 8.26279438e-06  1.80000000e+00  8.71092711e-01 
 8.27279438e-06  1.80000000e+00  8.71093143e-01 
 8.28279438e-06  1.80000000e+00  8.71093490e-01 
 8.29279438e-06  1.80000000e+00  8.71093926e-01 
 8.30279438e-06  1.80000000e+00  8.71094267e-01 
 8.31279438e-06  1.80000000e+00  8.71094708e-01 
 8.32279438e-06  1.80000000e+00  8.71095045e-01 
 8.33279438e-06  1.80000000e+00  8.71095491e-01 
 8.34279438e-06  1.80000000e+00  8.71095821e-01 
 8.35279438e-06  1.80000000e+00  8.71096273e-01 
 8.36279438e-06  1.80000000e+00  8.71096597e-01 
 8.37279438e-06  1.80000000e+00  8.71097054e-01 
 8.38279438e-06  1.80000000e+00  8.71097373e-01 
 8.39279438e-06  1.80000000e+00  8.71097837e-01 
 8.40279438e-06  1.80000000e+00  8.71098149e-01 
 8.41279438e-06  1.80000000e+00  8.71098619e-01 
 8.42279438e-06  1.80000000e+00  8.71098924e-01 
 8.43279438e-06  1.80000000e+00  8.71099400e-01 
 8.44279438e-06  1.80000000e+00  8.71099699e-01 
 8.45279438e-06  1.80000000e+00  8.71100180e-01 
 8.46279438e-06  1.80000000e+00  8.71100473e-01 
 8.47279438e-06  1.80000000e+00  8.71100960e-01 
 8.48279438e-06  1.80000000e+00  8.71101248e-01 
 8.49279438e-06  1.80000000e+00  8.71101740e-01 
 8.50279438e-06  1.80000000e+00  8.71102022e-01 
 8.51279438e-06  1.80000000e+00  8.71102520e-01 
 8.52279438e-06  1.80000000e+00  8.71102797e-01 
 8.53279438e-06  1.80000000e+00  8.71103299e-01 
 8.54279438e-06  1.80000000e+00  8.71103573e-01 
 8.55279438e-06  1.80000000e+00  8.71104079e-01 
 8.56279438e-06  1.80000000e+00  8.71104349e-01 
 8.57279438e-06  1.80000000e+00  8.71104859e-01 
 8.58279438e-06  1.80000000e+00  8.71105126e-01 
 8.59279438e-06  1.80000000e+00  8.71105639e-01 
 8.60279438e-06  1.80000000e+00  8.71105902e-01 
 8.61279438e-06  1.80000000e+00  8.71106417e-01 
 8.62279438e-06  1.80000000e+00  8.71106677e-01 
 8.63279438e-06  1.80000000e+00  8.71107194e-01 
