 time            v(D_latch)      v(D_latch_bar)  v(Aout)         v(sh_pos)       v(sh_neg)      
 7.70496993e-06  1.80002107e+00 -1.79415916e-06  8.72899331e-01  8.73677345e-01  8.73502087e-01 
 7.71159650e-06  1.79998575e+00  1.30636253e-06  8.73184067e-01  8.73571615e-01  8.73608523e-01 
 7.72484964e-06  1.80001105e+00 -1.81246710e-06  8.72945656e-01  8.73599582e-01  8.73580662e-01 
 7.74484964e-06  1.79998986e+00  1.59877293e-06  8.73137808e-01  8.73584601e-01  8.73596674e-01 
 7.76484964e-06  1.80000835e+00 -1.70413877e-06  8.72983793e-01  8.73594791e-01  8.73586868e-01 
 7.78484964e-06  1.79999216e+00  1.74740692e-06  8.73105613e-01  8.73588837e-01  8.73593826e-01 
 7.80484964e-06  1.80000638e+00 -1.66783030e-06  8.73015687e-01  8.73593208e-01  8.73589859e-01 
 7.82484964e-06  1.79999386e+00  1.82785771e-06  8.73080562e-01  8.73591005e-01  8.73593048e-01 
 7.84484964e-06  1.80000491e+00 -1.64542159e-06  8.73040114e-01  8.73592951e-01  8.73591521e-01 
 7.86484964e-06  1.79999511e+00  1.87031346e-06  8.73062848e-01  8.73592311e-01  8.73593136e-01 
 7.88484964e-06  1.80000384e+00 -1.62418056e-06  8.73057609e-01  8.73593265e-01  8.73592610e-01 
 7.90484964e-06  1.79999602e+00  1.89096292e-06  8.73051585e-01  8.73593261e-01  8.73593582e-01 
 7.92484964e-06  1.80000305e+00 -1.60099459e-06  8.73069279e-01  8.73593802e-01  8.73593474e-01 
 7.94484964e-06  1.79999671e+00  1.89533232e-06  8.73045490e-01  8.73594068e-01  8.73594172e-01 
 7.96484964e-06  1.80000245e+00 -1.57275394e-06  8.73076443e-01  8.73594434e-01  8.73594241e-01 
 7.98484964e-06  1.79999723e+00  1.88693338e-06  8.73043256e-01  8.73594812e-01  8.73594826e-01 
 8.00484964e-06  1.80000201e+00 -1.53964639e-06  8.73080317e-01  8.73595105e-01  8.73594969e-01 
 8.02484964e-06  1.79999762e+00  1.86882424e-06  8.73043746e-01  8.73595531e-01  8.73595506e-01 
 8.04484964e-06  1.80000167e+00 -1.50235769e-06  8.73081953e-01  8.73595792e-01  8.73595681e-01 
 8.06484964e-06  1.79999791e+00  1.84335006e-06  8.73046026e-01  8.73596238e-01  8.73596197e-01 
 8.08484964e-06  1.80000141e+00 -1.46173186e-06  8.73082186e-01  8.73596486e-01  8.73596386e-01 
 8.10484964e-06  1.79999814e+00  1.81235727e-06  8.73049372e-01  8.73596942e-01  8.73596893e-01 
 8.12484964e-06  1.80000120e+00 -1.41861315e-06  8.73081647e-01  8.73597183e-01  8.73597088e-01 
 8.14484964e-06  1.79999832e+00  1.77731910e-06  8.73053243e-01  8.73597643e-01  8.73597590e-01 
 8.16484964e-06  1.80000104e+00 -1.37377209e-06  8.73080779e-01  8.73597880e-01  8.73597789e-01 
 8.18484964e-06  1.79999847e+00  1.73941281e-06  8.73057271e-01  8.73598344e-01  8.73598288e-01 
 8.20484964e-06  1.80000092e+00 -1.32787563e-06  8.73079887e-01  8.73598579e-01  8.73598489e-01 
 8.22484964e-06  1.79999858e+00  1.69957596e-06  8.73061220e-01  8.73599044e-01  8.73598986e-01 
 8.24484964e-06  1.80000081e+00 -1.28148009e-06  8.73079155e-01  8.73599277e-01  8.73599190e-01 
 8.26484964e-06  1.79999867e+00  1.65854884e-06  8.73064946e-01  8.73599744e-01  8.73599684e-01 
 8.28484964e-06  1.80000073e+00 -1.23503580e-06  8.73078687e-01  8.73599976e-01  8.73599890e-01 
 8.30484964e-06  1.79999875e+00  1.61691132e-06  8.73068384e-01  8.73600444e-01  8.73600383e-01 
 8.32484964e-06  1.80000066e+00 -1.18889796e-06  8.73078525e-01  8.73600675e-01  8.73600590e-01 
 8.34484964e-06  1.79999882e+00  1.57511170e-06  8.73071515e-01  8.73601143e-01  8.73601081e-01 
 8.36484964e-06  1.80000060e+00 -1.14333957e-06  8.73078670e-01  8.73601374e-01  8.73601290e-01 
 8.38484964e-06  1.79999887e+00  1.53349256e-06  8.73074343e-01  8.73601843e-01  8.73601779e-01 
 8.40484964e-06  1.80000055e+00 -1.09856482e-06  8.73079101e-01  8.73602073e-01  8.73601991e-01 
 8.42484964e-06  1.79999892e+00  1.49231138e-06  8.73076905e-01  8.73602542e-01  8.73602477e-01 
 8.44484964e-06  1.80000050e+00 -1.05472164e-06  8.73079788e-01  8.73602772e-01  8.73602691e-01 
 8.46484964e-06  1.79999896e+00  1.45175861e-06  8.73079232e-01  8.73603241e-01  8.73603176e-01 
 8.48484964e-06  1.80000047e+00 -1.01191306e-06  8.73080689e-01  8.73603472e-01  8.73603391e-01 
 8.50484964e-06  1.79999900e+00  1.41197199e-06  8.73081364e-01  8.73603940e-01  8.73603874e-01 
 8.52484964e-06  1.80000043e+00 -9.70206883e-07  8.73081763e-01  8.73604171e-01  8.73604091e-01 
 8.54484964e-06  1.79999903e+00  1.37304808e-06  8.73083337e-01  8.73604639e-01  8.73604572e-01 
 8.56484964e-06  1.80000040e+00 -9.29643290e-07  8.73082978e-01  8.73604871e-01  8.73604791e-01 
 8.58484964e-06  1.79999906e+00  1.33505200e-06  8.73085182e-01  8.73605338e-01  8.73605271e-01 
 8.60484964e-06  1.80000037e+00 -8.90242003e-07  8.73084300e-01  8.73605571e-01  8.73605491e-01 
 8.62484964e-06  1.79999908e+00  1.29802488e-06  8.73086934e-01  8.73606037e-01  8.73605969e-01 
 8.64484964e-06  1.80000035e+00 -8.52007217e-07  8.73085706e-01  8.73606271e-01  8.73606192e-01 
 8.66484964e-06  1.79999911e+00  1.26198973e-06  8.73088611e-01  8.73606735e-01  8.73606668e-01 
 8.68484964e-06  1.80000033e+00 -8.14931734e-07  8.73087172e-01  8.73606970e-01  8.73606892e-01 
 8.70484964e-06  1.79999913e+00  1.22695579e-06  8.73090233e-01  8.73607434e-01  8.73607366e-01 
 8.72484964e-06  1.80000031e+00 -7.79000149e-07  8.73088685e-01  8.73607670e-01  8.73607592e-01 
 8.74484964e-06  1.79999915e+00  1.19292246e-06  8.73091819e-01  8.73608133e-01  8.73608064e-01 
 8.76484964e-06  1.80000029e+00 -7.44191285e-07  8.73090231e-01  8.73608370e-01  8.73608292e-01 
 8.78484964e-06  1.79999916e+00  1.15988142e-06  8.73093378e-01  8.73608831e-01  8.73608763e-01 
 8.80484964e-06  1.80000027e+00 -7.10479874e-07  8.73091798e-01  8.73609070e-01  8.73608991e-01 
 8.82484964e-06  1.79999918e+00  1.12781925e-06  8.73094912e-01  8.73609529e-01  8.73609461e-01 
 8.84484964e-06  1.80000026e+00 -6.77838360e-07  8.73093377e-01  8.73609769e-01  8.73609691e-01 
 8.86484964e-06  1.79999920e+00  1.09671863e-06  8.73096437e-01  8.73610228e-01  8.73610159e-01 
 8.88484964e-06  1.80000024e+00 -6.46237424e-07  8.73094972e-01  8.73610469e-01  8.73610391e-01 
 8.90484964e-06  1.79999921e+00  1.06655980e-06  8.73097954e-01  8.73610927e-01  8.73610858e-01 
 8.92484964e-06  1.80000023e+00 -6.15647230e-07  8.73096571e-01  8.73611169e-01  8.73611091e-01 
 8.94484964e-06  1.79999922e+00  1.03732105e-06  8.73099464e-01  8.73611625e-01  8.73611556e-01 
 8.96484964e-06  1.80000022e+00 -5.86037401e-07  8.73098170e-01  8.73611869e-01  8.73611791e-01 
 8.98484964e-06  1.79999923e+00  1.00897949e-06  8.73100969e-01  8.73612324e-01  8.73612255e-01 
 9.00484964e-06  1.80000020e+00 -5.57377758e-07  8.73099771e-01  8.73612569e-01  8.73612491e-01 
 9.02484964e-06  1.79999925e+00  9.81511854e-07  8.73102472e-01  8.73613022e-01  8.73612953e-01 
 9.04484964e-06  1.80000019e+00 -5.29638693e-07  8.73101371e-01  8.73613268e-01  8.73613191e-01 
 9.06484964e-06  1.79999926e+00  9.54894415e-07  8.73103975e-01  8.73613721e-01  8.73613652e-01 
 9.08484964e-06  1.80000018e+00 -5.02790878e-07  8.73102975e-01  8.73613968e-01  8.73613891e-01 
 9.10484964e-06  1.79999927e+00  9.29103449e-07  8.73105482e-01  8.73614419e-01  8.73614350e-01 
 9.12484964e-06  1.80000017e+00 -4.76805912e-07  8.73104576e-01  8.73614668e-01  8.73614591e-01 
 9.14484964e-06  1.79999928e+00  9.04115368e-07  8.73106985e-01  8.73615118e-01  8.73615049e-01 
 9.16484964e-06  1.80000016e+00 -4.51656008e-07  8.73106172e-01  8.73615368e-01  8.73615291e-01 
 9.18484964e-06  1.79999929e+00  8.79906762e-07  8.73108490e-01  8.73615817e-01  8.73615747e-01 
 9.20484964e-06  1.80000015e+00 -4.27314135e-07  8.73107770e-01  8.73616068e-01  8.73615991e-01 
 9.22484964e-06  1.79999929e+00  8.56454973e-07  8.73109999e-01  8.73616515e-01  8.73616446e-01 
 9.24484964e-06  1.80000015e+00 -4.03754498e-07  8.73109363e-01  8.73616767e-01  8.73616690e-01 
 9.26484964e-06  1.79999930e+00  8.33737552e-07  8.73111506e-01  8.73617214e-01  8.73617144e-01 
 9.28484964e-06  1.80000014e+00 -3.80951737e-07  8.73110955e-01  8.73617467e-01  8.73617390e-01 
 9.30484964e-06  1.79999931e+00  8.11732722e-07  8.73113018e-01  8.73617912e-01  8.73617842e-01 
 9.32484964e-06  1.80000013e+00 -3.58881587e-07  8.73112545e-01  8.73618167e-01  8.73618090e-01 
 9.34484964e-06  1.79999932e+00  7.90419058e-07  8.73114530e-01  8.73618610e-01  8.73618541e-01 
 9.36484964e-06  1.80000012e+00 -3.37520595e-07  8.73114131e-01  8.73618866e-01  8.73618790e-01 
 9.38484964e-06  1.79999933e+00  7.69776295e-07  8.73116044e-01  8.73619309e-01  8.73619239e-01 
 9.40484964e-06  1.80000012e+00 -3.16846441e-07  8.73115717e-01  8.73619566e-01  8.73619489e-01 
 9.42484964e-06  1.79999933e+00  7.49784140e-07  8.73117559e-01  8.73620007e-01  8.73619938e-01 
 9.44484964e-06  1.80000011e+00 -2.96837000e-07  8.73117297e-01  8.73620266e-01  8.73620189e-01 
 9.46484964e-06  1.79999934e+00  7.30423184e-07  8.73119075e-01  8.73620706e-01  8.73620636e-01 
 9.48484964e-06  1.80000010e+00 -2.77471308e-07  8.73118877e-01  8.73620965e-01  8.73620888e-01 
 9.50484964e-06  1.79999935e+00  7.11674398e-07  8.73120595e-01  8.73621404e-01  8.73621334e-01 
 9.52484964e-06  1.80000010e+00 -2.58729077e-07  8.73120457e-01  8.73621665e-01  8.73621588e-01 
 9.54484964e-06  1.79999935e+00  6.93519533e-07  8.73122119e-01  8.73622103e-01  8.73622033e-01 
 9.56484964e-06  1.80000009e+00 -2.40590616e-07  8.73122034e-01  8.73622364e-01  8.73622288e-01 
 9.58484964e-06  1.79999936e+00  6.75940725e-07  8.73123642e-01  8.73622801e-01  8.73622731e-01 
 9.60484964e-06  1.80000008e+00 -2.23037203e-07  8.73123606e-01  8.73623064e-01  8.73622987e-01 
 9.62484964e-06  1.79999936e+00  6.58920983e-07  8.73125167e-01  8.73623500e-01  8.73623429e-01 
 9.64484964e-06  1.80000008e+00 -2.06050623e-07  8.73125178e-01  8.73623763e-01  8.73623687e-01 
 9.66484964e-06  1.79999937e+00  6.42443556e-07  8.73126694e-01  8.73624198e-01  8.73624128e-01 
 9.68484964e-06  1.80000007e+00 -1.89613343e-07  8.73126745e-01  8.73624463e-01  8.73624387e-01 
 9.70484964e-06  1.79999938e+00  6.26496442e-07  8.73128217e-01  8.73624897e-01  8.73624827e-01 
 9.72484964e-06  1.80000007e+00 -1.73712299e-07  8.73128307e-01  8.73625163e-01  8.73625086e-01 
 9.74484964e-06  1.79999938e+00  6.11063909e-07  8.73129742e-01  8.73625595e-01  8.73625525e-01 
 9.76484964e-06  1.80000006e+00 -1.58324568e-07  8.73129869e-01  8.73625862e-01  8.73625786e-01 
 9.78484964e-06  1.79999939e+00  5.96132311e-07  8.73131269e-01  8.73626294e-01  8.73626223e-01 
 9.80484964e-06  1.80000006e+00 -1.43441053e-07  8.73131429e-01  8.73626562e-01  8.73626485e-01 
 9.82484964e-06  1.79999939e+00  5.81681117e-07  8.73132796e-01  8.73626992e-01  8.73626922e-01 
 9.84484964e-06  1.80000005e+00 -1.29042217e-07  8.73132986e-01  8.73627261e-01  8.73627185e-01 
 9.86484964e-06  1.79999940e+00  5.67695859e-07  8.73134323e-01  8.73627691e-01  8.73627620e-01 
 9.88484964e-06  1.80000005e+00 -1.15111151e-07  8.73134539e-01  8.73627961e-01  8.73627885e-01 
 9.90484964e-06  1.79999940e+00  5.54160672e-07  8.73135851e-01  8.73628389e-01  8.73628319e-01 
 9.92484964e-06  1.80000004e+00 -1.01632372e-07  8.73136094e-01  8.73628660e-01  8.73628584e-01 
 9.94484964e-06  1.79999941e+00  5.41061207e-07  8.73137385e-01  8.73629088e-01  8.73629017e-01 
 9.96484964e-06  1.80000004e+00 -8.85924586e-08  8.73137649e-01  8.73629360e-01  8.73629284e-01 
 9.98484964e-06  1.79999941e+00  5.28384694e-07  8.73138917e-01  8.73629787e-01  8.73629716e-01 
 1.00048496e-05  1.80000003e+00 -7.59779905e-08  8.73139200e-01  8.73630060e-01  8.73629984e-01 
 1.00248496e-05  1.79999942e+00  5.16118655e-07  8.73140448e-01  8.73630485e-01  8.73630415e-01 
 1.00448496e-05  1.80000003e+00 -6.37763090e-08  8.73140752e-01  8.73630759e-01  8.73630683e-01 
 1.00648496e-05  1.79999942e+00  5.04251196e-07  8.73141984e-01  8.73631184e-01  8.73631113e-01 
 1.00848496e-05  1.80000002e+00 -5.19749677e-08  8.73142303e-01  8.73631459e-01  8.73631383e-01 
 1.01000000e-05  1.79999943e+00  4.90962154e-07  8.73143331e-01  8.73631797e-01  8.73631727e-01 
 1.01020000e-05  1.80000509e+00  1.19343297e-06  8.73143251e-01  8.73631874e-01  8.73631802e-01 
 1.01060000e-05  1.80000797e+00  1.23738974e-06  8.73143413e-01  8.73631950e-01  8.73631876e-01 
 1.01140000e-05  1.80000654e+00  1.26853853e-06  8.73143741e-01  8.73632100e-01  8.73632027e-01 
 1.01300000e-05  1.79983762e+00  8.46403094e-07  8.73143238e-01  8.73631053e-01  8.73630977e-01 
 1.01325000e-05  1.79984611e+00  9.63698333e-08  8.73141096e-01  8.73628056e-01  8.73627891e-01 
 1.01375000e-05  1.79994889e+00 -5.61811420e-08  8.73118529e-01  8.73597977e-01  8.73596974e-01 
 1.01441431e-05  1.79976615e+00  2.56315198e-07  8.72847943e-01  8.73254317e-01  8.73233607e-01 
 1.01515679e-05  1.80508121e+00  1.02154068e-04  8.84276588e-01  8.87445845e-01  8.74495744e-01 
 1.01566775e-05  1.80510174e+00 -1.58039097e-05  8.94328273e-01  8.98433479e-01  8.74366516e-01 
 1.01614890e-05  1.80419190e+00 -3.74786367e-05  9.03596884e-01  9.07834482e-01  8.74309513e-01 
 1.01663831e-05  1.80478143e+00  7.97621455e-05  9.11391536e-01  9.17018363e-01  8.74313718e-01 
 1.01715743e-05  1.80427904e+00 -1.02730674e-04  9.19720510e-01  9.25639534e-01  8.74284420e-01 
 1.01774340e-05  1.80479794e+00  1.19975189e-04  9.28027082e-01  9.34759026e-01  8.74309104e-01 
 1.01843049e-05  1.80443997e+00 -1.27382501e-04  9.36449990e-01  9.43870797e-01  8.74284576e-01 
 1.01927967e-05  1.80489144e+00  1.33852988e-04  9.45809897e-01  9.53809161e-01  8.74313728e-01 
 1.02000000e-05  1.80456883e+00 -1.36585887e-04  9.51988659e-01  9.60628885e-01  8.74288132e-01 
 1.02010794e-05  1.80471147e+00  2.14318892e-06  9.53046162e-01  9.61644736e-01  8.74301766e-01 
 1.02032381e-05  1.80475181e+00  4.40266270e-06  9.54765864e-01  9.63484995e-01  8.74303039e-01 
 1.02075555e-05  1.80474987e+00 -4.56908079e-06  9.57903677e-01  9.66883245e-01  8.74303277e-01 
 1.02161903e-05  1.80479514e+00  6.13181657e-06  9.63428838e-01  9.72768548e-01  8.74305781e-01 
 1.02329320e-05  1.80481293e+00 -5.40172784e-06  9.71367919e-01  9.81296684e-01  8.74307906e-01 
 1.02529320e-05  1.80484000e+00  6.32348171e-06  9.77533539e-01  9.87859502e-01  8.74311056e-01 
 1.02729320e-05  1.80482035e+00 -5.79646684e-06  9.81224329e-01  9.91831426e-01  8.74311982e-01 
 1.02929320e-05  1.80481684e+00  6.50527409e-06  9.83507279e-01  9.94242966e-01  8.74313757e-01 
 1.03129320e-05  1.80478076e+00 -6.05943136e-06  9.84835412e-01  9.95686847e-01  8.74313753e-01 
 1.03329320e-05  1.80476545e+00  6.67230447e-06  9.85683716e-01  9.96567349e-01  8.74314897e-01 
 1.03529320e-05  1.80472389e+00 -6.24287347e-06  9.86148663e-01  9.97087219e-01  8.74314495e-01 
 1.03729320e-05  1.80470361e+00  6.80585752e-06  9.86473571e-01  9.97410348e-01  8.74315370e-01 
 1.03929320e-05  1.80466053e+00 -6.37038577e-06  9.86626000e-01  9.97594804e-01  8.74314810e-01 
 1.04129320e-05  1.80463788e+00  6.90279814e-06  9.86760116e-01  9.97715690e-01  8.74315570e-01 
 1.04329320e-05  1.80459469e+00 -6.45444993e-06  9.86800169e-01  9.97778663e-01  8.74314949e-01 
 1.04529320e-05  1.80457070e+00  6.96528019e-06  9.86864281e-01  9.97826194e-01  8.74315659e-01 
 1.04729320e-05  1.80452787e+00 -6.50293439e-06  9.86864479e-01  9.97845247e-01  8.74315019e-01 
 1.04929320e-05  1.80450301e+00  6.99703106e-06  9.86902410e-01  9.97866132e-01  8.74315703e-01 
 1.05129320e-05  1.80446070e+00 -6.52156134e-06  9.86888985e-01  9.97869362e-01  8.74315060e-01 
 1.05329320e-05  1.80443519e+00  7.00200448e-06  9.86916648e-01  9.97880518e-01  8.74315730e-01 
 1.05529320e-05  1.80439341e+00 -6.51489042e-06  9.86899054e-01  9.97878096e-01  8.74315089e-01 
 1.05729320e-05  1.80436735e+00  6.98392061e-06  9.86922251e-01  9.97885651e-01  8.74315749e-01 
 1.05929320e-05  1.80432606e+00 -6.48672810e-06  9.86903879e-01  9.97881261e-01  8.74315114e-01 
 1.06129320e-05  1.80429954e+00  6.94613193e-06  9.86924748e-01  9.97887436e-01  8.74315766e-01 
 1.06329320e-05  1.80425869e+00 -6.44033478e-06  9.86906786e-01  9.97882409e-01  8.74315138e-01 
 1.06529320e-05  1.80423178e+00  6.89160236e-06  9.86926139e-01  9.97888009e-01  8.74315781e-01 
 1.06729320e-05  1.80419133e+00 -6.37852684e-06  9.86908982e-01  9.97882826e-01  8.74315160e-01 
 1.06929320e-05  1.80416408e+00  6.82293160e-06  9.86927146e-01  9.97888144e-01  8.74315797e-01 
 1.07129320e-05  1.80412399e+00 -6.30375015e-06  9.86910902e-01  9.97882977e-01  8.74315182e-01 
 1.07329320e-05  1.80409642e+00  6.74239053e-06  9.86928028e-01  9.97888121e-01  8.74315811e-01 
 1.07529320e-05  1.80405665e+00 -6.21813126e-06  9.86912701e-01  9.97883031e-01  8.74315204e-01 
 1.07729320e-05  1.80402882e+00  6.65195975e-06  9.86928882e-01  9.97888042e-01  8.74315827e-01 
 1.07929320e-05  1.80398933e+00 -6.12351971e-06  9.86914442e-01  9.97883050e-01  8.74315226e-01 
 1.08129320e-05  1.80396126e+00  6.55336402e-06  9.86929741e-01  9.97887943e-01  8.74315842e-01 
 1.08329320e-05  1.80392204e+00 -6.02152403e-06  9.86916144e-01  9.97883055e-01  8.74315249e-01 
 1.08529320e-05  1.80389376e+00  6.44810166e-06  9.86930619e-01  9.97887838e-01  8.74315857e-01 
 1.08729320e-05  1.80385476e+00 -5.91354169e-06  9.86917815e-01  9.97883054e-01  8.74315271e-01 
 1.08929320e-05  1.80382629e+00  6.33747627e-06  9.86931515e-01  9.97887730e-01  8.74315872e-01 
 1.09129320e-05  1.80378749e+00 -5.80078706e-06  9.86919461e-01  9.97883051e-01  8.74315293e-01 
 1.09329320e-05  1.80375886e+00  6.22261958e-06  9.86932436e-01  9.97887623e-01  8.74315888e-01 
 1.09529320e-05  1.80372025e+00 -5.68431121e-06  9.86921084e-01  9.97883045e-01  8.74315315e-01 
 1.09729320e-05  1.80369148e+00  6.10451113e-06  9.86933382e-01  9.97887516e-01  8.74315903e-01 
 1.09929320e-05  1.80365305e+00 -5.56502580e-06  9.86922684e-01  9.97883039e-01  8.74315337e-01 
 1.10129320e-05  1.80362414e+00  5.98399682e-06  9.86934344e-01  9.97887411e-01  8.74315918e-01 
 1.10329320e-05  1.80358586e+00 -5.44371814e-06  9.86924261e-01  9.97883031e-01  8.74315358e-01 
 1.10529320e-05  1.80355684e+00  5.86181114e-06  9.86935329e-01  9.97887306e-01  8.74315934e-01 
 1.10729320e-05  1.80351872e+00 -5.32106812e-06  9.86925819e-01  9.97883023e-01  8.74315380e-01 
 1.10929320e-05  1.80348960e+00  5.73858480e-06  9.86936330e-01  9.97887203e-01  8.74315949e-01 
 1.11129320e-05  1.80345161e+00 -5.19766148e-06  9.86927353e-01  9.97883014e-01  8.74315402e-01 
 1.11329320e-05  1.80342240e+00  5.61485979e-06  9.86937345e-01  9.97887100e-01  8.74315964e-01 
 1.11529320e-05  1.80338453e+00 -5.07400131e-06  9.86928870e-01  9.97883003e-01  8.74315423e-01 
 1.11729320e-05  1.80335524e+00  5.49110452e-06  9.86938381e-01  9.97886998e-01  8.74315979e-01 
 1.11929320e-05  1.80331748e+00 -4.95051819e-06  9.86930371e-01  9.97882992e-01  8.74315445e-01 
 1.12129320e-05  1.80328813e+00  5.36771655e-06  9.86939429e-01  9.97886897e-01  8.74315995e-01 
 1.12329320e-05  1.80325049e+00 -4.82758090e-06  9.86931852e-01  9.97882980e-01  8.74315467e-01 
 1.12529320e-05  1.80322106e+00  5.24503481e-06  9.86940491e-01  9.97886797e-01  8.74316010e-01 
 1.12729320e-05  1.80318351e+00 -4.70550158e-06  9.86933322e-01  9.97882967e-01  8.74315488e-01 
 1.12929320e-05  1.80315403e+00  5.12334796e-06  9.86941568e-01  9.97886698e-01  8.74316026e-01 
 1.13129320e-05  1.80311656e+00 -4.58454524e-06  9.86934776e-01  9.97882953e-01  8.74315510e-01 
 1.13329320e-05  1.80308702e+00  5.00289978e-06  9.86942655e-01  9.97886600e-01  8.74316041e-01 
 1.13529320e-05  1.80304963e+00 -4.46493499e-06  9.86936217e-01  9.97882938e-01  8.74315531e-01 
 1.13729320e-05  1.80302004e+00  4.88389427e-06  9.86943754e-01  9.97886503e-01  8.74316057e-01 
 1.13929320e-05  1.80298273e+00 -4.34685670e-06  9.86937645e-01  9.97882923e-01  8.74315552e-01 
 1.14129320e-05  1.80295310e+00  4.76650241e-06  9.86944864e-01  9.97886406e-01  8.74316072e-01 
 1.14329320e-05  1.80291588e+00 -4.23046537e-06  9.86939062e-01  9.97882907e-01  8.74315574e-01 
 1.14529320e-05  1.80288621e+00  4.65086392e-06  9.86945983e-01  9.97886311e-01  8.74316088e-01 
 1.14729320e-05  1.80284906e+00 -4.11588920e-06  9.86940468e-01  9.97882890e-01  8.74315595e-01 
 1.14929320e-05  1.80281936e+00  4.53709356e-06  9.86947110e-01  9.97886216e-01  8.74316103e-01 
 1.15129320e-05  1.80278228e+00 -4.00323001e-06  9.86941864e-01  9.97882872e-01  8.74315616e-01 
 1.15329320e-05  1.80275254e+00  4.42528342e-06  9.86948247e-01  9.97886122e-01  8.74316119e-01 
 1.15529320e-05  1.80271553e+00 -3.89256963e-06  9.86943250e-01  9.97882853e-01  8.74315638e-01 
 1.15729320e-05  1.80268577e+00  4.31550653e-06  9.86949388e-01  9.97886029e-01  8.74316134e-01 
 1.15929320e-05  1.80264882e+00 -3.78397334e-06  9.86944625e-01  9.97882834e-01  8.74315659e-01 
 1.16129320e-05  1.80261901e+00  4.20781790e-06  9.86950537e-01  9.97885936e-01  8.74316150e-01 
 1.16329320e-05  1.80258213e+00 -3.67748698e-06  9.86945996e-01  9.97882814e-01  8.74315680e-01 
 1.16529320e-05  1.80255230e+00  4.10225962e-06  9.86951694e-01  9.97885845e-01  8.74316166e-01 
 1.16729320e-05  1.80251547e+00 -3.57314713e-06  9.86947358e-01  9.97882793e-01  8.74315701e-01 
 1.16929320e-05  1.80248563e+00  3.99886007e-06  9.86952857e-01  9.97885754e-01  8.74316181e-01 
 1.17129320e-05  1.80244885e+00 -3.47097651e-06  9.86948713e-01  9.97882771e-01  8.74315722e-01 
