 time            v(Ain)          v(SH_pos)       v(COMPout)      v(D0)           v(d1)           v(d2)           v(d3)          
 2.39842933e-05  5.47250000e-01  5.24712143e-01  7.41430644e-03  2.16737398e-07  1.67495207e-07  1.30991980e-07  1.56999684e-07 
 2.39852933e-05  5.47250000e-01  5.24712150e-01  7.41425040e-03  2.02858507e-07  1.61007902e-07  1.25532820e-07  1.36505064e-07 
 2.39862933e-05  5.47250000e-01  5.24712157e-01  7.41414741e-03  2.16740295e-07  1.67499392e-07  1.30996623e-07  1.57004147e-07 
 2.39872933e-05  5.47250000e-01  5.24712163e-01  7.41409142e-03  2.02856381e-07  1.61004840e-07  1.25529604e-07  1.36501338e-07 
 2.39882933e-05  5.47250000e-01  5.24712170e-01  7.41398849e-03  2.16743164e-07  1.67503543e-07  1.31001228e-07  1.57008571e-07 
 2.39892933e-05  5.47250000e-01  5.24712177e-01  7.41393254e-03  2.02854266e-07  1.61001787e-07  1.25526379e-07  1.36497639e-07 
 2.39902933e-05  5.47250000e-01  5.24712184e-01  7.41382966e-03  2.16746051e-07  1.67507708e-07  1.31005863e-07  1.57013005e-07 
 2.39912933e-05  5.47250000e-01  5.24712190e-01  7.41377375e-03  2.02852135e-07  1.60998715e-07  1.25523139e-07  1.36493909e-07 
 2.39922933e-05  5.47250000e-01  5.24712197e-01  7.41367092e-03  2.16748928e-07  1.67511888e-07  1.31010497e-07  1.57017436e-07 
 2.39932933e-05  5.47250000e-01  5.24712204e-01  7.41361505e-03  2.02850011e-07  1.60995645e-07  1.25519912e-07  1.36490202e-07 
 2.39942933e-05  5.47250000e-01  5.24712211e-01  7.41351227e-03  2.16751816e-07  1.67516040e-07  1.31015097e-07  1.57021855e-07 
 2.39952933e-05  5.47250000e-01  5.24712217e-01  7.41345645e-03  2.02847869e-07  1.60992601e-07  1.25516716e-07  1.36486520e-07 
 2.39962933e-05  5.47250000e-01  5.24712224e-01  7.41335372e-03  2.16754702e-07  1.67520169e-07  1.31019656e-07  1.57026242e-07 
 2.39972933e-05  5.47250000e-01  5.24712231e-01  7.41329795e-03  2.02845748e-07  1.60989581e-07  1.25513548e-07  1.36482819e-07 
 2.39982933e-05  5.47250000e-01  5.24712238e-01  7.41319527e-03  2.16757573e-07  1.67524317e-07  1.31024231e-07  1.57030695e-07 
 2.39992933e-05  5.47250000e-01  5.24712244e-01  7.41313954e-03  2.02843619e-07  1.60986525e-07  1.25510343e-07  1.36479050e-07 
 2.40000000e-05  5.47250000e-01  5.24712249e-01  7.41306013e-03  2.16748300e-07  1.67533274e-07  1.31034066e-07  1.57039319e-07 
 2.39002905e-05  5.78500000e-01  4.48503708e-01  1.55377607e-02  1.83491035e-07  1.42037032e-07  1.86473619e-07  3.68948728e-07 
 2.39012905e-05  5.78500000e-01  4.48503716e-01  1.55376111e-02  1.73384332e-07  1.36185812e-07  1.77854291e-07  3.81926197e-07 
 2.39022905e-05  5.78500000e-01  4.48503724e-01  1.55374104e-02  1.83494737e-07  1.42041541e-07  1.86477595e-07  3.68950322e-07 
 2.39032905e-05  5.78500000e-01  4.48503733e-01  1.55372609e-02  1.73382256e-07  1.36181934e-07  1.77851861e-07  3.81926873e-07 
 2.39042905e-05  5.78500000e-01  4.48503741e-01  1.55370604e-02  1.83498432e-07  1.42046065e-07  1.86481618e-07  3.68951949e-07 
 2.39052905e-05  5.78500000e-01  4.48503749e-01  1.55369110e-02  1.73380207e-07  1.36178097e-07  1.77849383e-07  3.81927514e-07 
 2.39062905e-05  5.78500000e-01  4.48503757e-01  1.55367105e-02  1.83502094e-07  1.42050577e-07  1.86485607e-07  3.68953578e-07 
 2.39072905e-05  5.78500000e-01  4.48503765e-01  1.55365612e-02  1.73378211e-07  1.36174228e-07  1.77846986e-07  3.81928166e-07 
 2.39082905e-05  5.78500000e-01  4.48503774e-01  1.55363609e-02  1.83505703e-07  1.42055065e-07  1.86489526e-07  3.68955195e-07 
 2.39092905e-05  5.78500000e-01  4.48503782e-01  1.55362117e-02  1.73376195e-07  1.36170391e-07  1.77844597e-07  3.81928798e-07 
 2.39102905e-05  5.78500000e-01  4.48503790e-01  1.55360115e-02  1.83509362e-07  1.42059579e-07  1.86493527e-07  3.68956828e-07 
 2.39112905e-05  5.78500000e-01  4.48503798e-01  1.55358624e-02  1.73374170e-07  1.36166536e-07  1.77842136e-07  3.81929459e-07 
 2.39122905e-05  5.78500000e-01  4.48503806e-01  1.55356623e-02  1.83512990e-07  1.42064063e-07  1.86497506e-07  3.68958411e-07 
 2.39132905e-05  5.78500000e-01  4.48503814e-01  1.55355133e-02  1.73372157e-07  1.36162708e-07  1.77839695e-07  3.81930123e-07 
 2.39142905e-05  5.78500000e-01  4.48503823e-01  1.55353134e-02  1.83516630e-07  1.42068538e-07  1.86501521e-07  3.68960031e-07 
 2.39152905e-05  5.78500000e-01  4.48503831e-01  1.55351645e-02  1.73370136e-07  1.36158893e-07  1.77837212e-07  3.81930764e-07 
 2.39162905e-05  5.78500000e-01  4.48503839e-01  1.55349646e-02  1.83520289e-07  1.42073005e-07  1.86505503e-07  3.68961623e-07 
 2.39172905e-05  5.78500000e-01  4.48503847e-01  1.55348158e-02  1.73368040e-07  1.36155062e-07  1.77834810e-07  3.81931430e-07 
 2.39182905e-05  5.78500000e-01  4.48503855e-01  1.55346160e-02  1.83524012e-07  1.42077507e-07  1.86509451e-07  3.68963229e-07 
 2.39192905e-05  5.78500000e-01  4.48503864e-01  1.55344674e-02  1.73365961e-07  1.36151192e-07  1.77832395e-07  3.81932062e-07 
 2.39202905e-05  5.78500000e-01  4.48503872e-01  1.55342677e-02  1.83527673e-07  1.42081989e-07  1.86513397e-07  3.68964847e-07 
 2.39212905e-05  5.78500000e-01  4.48503880e-01  1.55341191e-02  1.73363891e-07  1.36147367e-07  1.77829973e-07  3.81932682e-07 
 2.39222905e-05  5.78500000e-01  4.48503888e-01  1.55339196e-02  1.83531312e-07  1.42086492e-07  1.86517371e-07  3.68966476e-07 
 2.39232905e-05  5.78500000e-01  4.48503896e-01  1.55337711e-02  1.73361875e-07  1.36143478e-07  1.77827556e-07  3.81933324e-07 
 2.39242905e-05  5.78500000e-01  4.48503905e-01  1.55335717e-02  1.83534951e-07  1.42091011e-07  1.86521321e-07  3.68968048e-07 
 2.39252905e-05  5.78500000e-01  4.48503913e-01  1.55334233e-02  1.73359810e-07  1.36139630e-07  1.77825124e-07  3.81933983e-07 
 2.39262905e-05  5.78500000e-01  4.48503921e-01  1.55332240e-02  1.83538607e-07  1.42095497e-07  1.86525261e-07  3.68969638e-07 
 2.39272905e-05  5.78500000e-01  4.48503929e-01  1.55330757e-02  1.73357762e-07  1.36135785e-07  1.77822718e-07  3.81934638e-07 
 2.39282905e-05  5.78500000e-01  4.48503937e-01  1.55328765e-02  1.83542240e-07  1.42099978e-07  1.86529218e-07  3.68971222e-07 
 2.39292905e-05  5.78500000e-01  4.48503946e-01  1.55327283e-02  1.73355714e-07  1.36131947e-07  1.77820268e-07  3.81935280e-07 
 2.39302905e-05  5.78500000e-01  4.48503954e-01  1.55325292e-02  1.83545874e-07  1.42104457e-07  1.86533194e-07  3.68972802e-07 
 2.39312905e-05  5.78500000e-01  4.48503962e-01  1.55323811e-02  1.73353669e-07  1.36128101e-07  1.77817844e-07  3.81935930e-07 
 2.39322905e-05  5.78500000e-01  4.48503970e-01  1.55321821e-02  1.83549520e-07  1.42108932e-07  1.86537162e-07  3.68974389e-07 
 2.39332905e-05  5.78500000e-01  4.48503978e-01  1.55320342e-02  1.73351597e-07  1.36124300e-07  1.77815378e-07  3.81936590e-07 
 2.39342905e-05  5.78500000e-01  4.48503987e-01  1.55318353e-02  1.83553135e-07  1.42113361e-07  1.86541132e-07  3.68975950e-07 
 2.39352905e-05  5.78500000e-01  4.48503995e-01  1.55316874e-02  1.73349575e-07  1.36120488e-07  1.77812940e-07  3.81937229e-07 
 2.39362905e-05  5.78500000e-01  4.48504003e-01  1.55314886e-02  1.83556746e-07  1.42117815e-07  1.86545105e-07  3.68977539e-07 
 2.39372905e-05  5.78500000e-01  4.48504011e-01  1.55313409e-02  1.73347559e-07  1.36116700e-07  1.77810501e-07  3.81937849e-07 
 2.39382905e-05  5.78500000e-01  4.48504019e-01  1.55311422e-02  1.83560334e-07  1.42122214e-07  1.86549018e-07  3.68979160e-07 
 2.39392905e-05  5.78500000e-01  4.48504028e-01  1.55309946e-02  1.73345510e-07  1.36112917e-07  1.77808129e-07  3.81938449e-07 
 2.39402905e-05  5.78500000e-01  4.48504036e-01  1.55307960e-02  1.83563942e-07  1.42126655e-07  1.86552917e-07  3.68980762e-07 
 2.39412905e-05  5.78500000e-01  4.48504044e-01  1.55306484e-02  1.73343497e-07  1.36109108e-07  1.77805731e-07  3.81939060e-07 
 2.39422905e-05  5.78500000e-01  4.48504052e-01  1.55304500e-02  1.83567543e-07  1.42131099e-07  1.86556830e-07  3.68982370e-07 
 2.39432905e-05  5.78500000e-01  4.48504060e-01  1.55303025e-02  1.73341443e-07  1.36105298e-07  1.77803342e-07  3.81939667e-07 
 2.39442905e-05  5.78500000e-01  4.48504069e-01  1.55301042e-02  1.83571149e-07  1.42135533e-07  1.86560747e-07  3.68983947e-07 
 2.39452905e-05  5.78500000e-01  4.48504077e-01  1.55299568e-02  1.73339418e-07  1.36101511e-07  1.77800922e-07  3.81940307e-07 
 2.39462905e-05  5.78500000e-01  4.48504085e-01  1.55297586e-02  1.83574718e-07  1.42139942e-07  1.86564681e-07  3.68985524e-07 
 2.39472905e-05  5.78500000e-01  4.48504093e-01  1.55296114e-02  1.73337420e-07  1.36097732e-07  1.77798501e-07  3.81940938e-07 
 2.39482905e-05  5.78500000e-01  4.48504101e-01  1.55294132e-02  1.83578286e-07  1.42144353e-07  1.86568592e-07  3.68987089e-07 
 2.39492905e-05  5.78500000e-01  4.48504110e-01  1.55292661e-02  1.73335370e-07  1.36093953e-07  1.77796094e-07  3.81941554e-07 
 2.39502905e-05  5.78500000e-01  4.48504118e-01  1.55290680e-02  1.83581884e-07  1.42148779e-07  1.86572515e-07  3.68988674e-07 
 2.39512905e-05  5.78500000e-01  4.48504126e-01  1.55289210e-02  1.73333346e-07  1.36090136e-07  1.77793686e-07  3.81942177e-07 
 2.39522905e-05  5.78500000e-01  4.48504134e-01  1.55287231e-02  1.83585491e-07  1.42153202e-07  1.86576436e-07  3.68990257e-07 
 2.39532905e-05  5.78500000e-01  4.48504142e-01  1.55285761e-02  1.73331256e-07  1.36086330e-07  1.77791267e-07  3.81942771e-07 
 2.39542905e-05  5.78500000e-01  4.48504151e-01  1.55283783e-02  1.83589121e-07  1.42157671e-07  1.86580352e-07  3.68991852e-07 
 2.39552905e-05  5.78500000e-01  4.48504159e-01  1.55282315e-02  1.73329205e-07  1.36082505e-07  1.77788870e-07  3.81943391e-07 
 2.39562905e-05  5.78500000e-01  4.48504167e-01  1.55280338e-02  1.83592691e-07  1.42162067e-07  1.86584216e-07  3.68993416e-07 
 2.39572905e-05  5.78500000e-01  4.48504175e-01  1.55278870e-02  1.73327155e-07  1.36078754e-07  1.77786503e-07  3.81943983e-07 
 2.39582905e-05  5.78500000e-01  4.48504183e-01  1.55276894e-02  1.83596294e-07  1.42166469e-07  1.86588094e-07  3.68995000e-07 
 2.39592905e-05  5.78500000e-01  4.48504192e-01  1.55275428e-02  1.73325103e-07  1.36074961e-07  1.77784136e-07  3.81944601e-07 
 2.39602905e-05  5.78500000e-01  4.48504200e-01  1.55273453e-02  1.83599892e-07  1.42170868e-07  1.86591971e-07  3.68996557e-07 
 2.39612905e-05  5.78500000e-01  4.48504208e-01  1.55271988e-02  1.73323052e-07  1.36071182e-07  1.77781727e-07  3.81945245e-07 
 2.39622905e-05  5.78500000e-01  4.48504216e-01  1.55270014e-02  1.83603439e-07  1.42175295e-07  1.86595879e-07  3.68998079e-07 
 2.39632905e-05  5.78500000e-01  4.48504224e-01  1.55268550e-02  1.73321048e-07  1.36067390e-07  1.77779322e-07  3.81945910e-07 
 2.39642905e-05  5.78500000e-01  4.48504233e-01  1.55266577e-02  1.83606983e-07  1.42179701e-07  1.86599747e-07  3.68999594e-07 
 2.39652905e-05  5.78500000e-01  4.48504241e-01  1.55265114e-02  1.73319031e-07  1.36063595e-07  1.77776968e-07  3.81946552e-07 
 2.39662905e-05  5.78500000e-01  4.48504249e-01  1.55263142e-02  1.83610517e-07  1.42184097e-07  1.86603628e-07  3.69001140e-07 
 2.39672905e-05  5.78500000e-01  4.48504257e-01  1.55261679e-02  1.73317054e-07  1.36059841e-07  1.77774544e-07  3.81947158e-07 
 2.39682905e-05  5.78500000e-01  4.48504265e-01  1.55259709e-02  1.83614022e-07  1.42188468e-07  1.86607519e-07  3.69002711e-07 
 2.39692905e-05  5.78500000e-01  4.48504274e-01  1.55258247e-02  1.73315047e-07  1.36056106e-07  1.77772178e-07  3.81947758e-07 
 2.39702905e-05  5.78500000e-01  4.48504282e-01  1.55256278e-02  1.83617546e-07  1.42192818e-07  1.86611367e-07  3.69004259e-07 
 2.39712905e-05  5.78500000e-01  4.48504290e-01  1.55254818e-02  1.73313053e-07  1.36052339e-07  1.77769788e-07  3.81948382e-07 
 2.39722905e-05  5.78500000e-01  4.48504298e-01  1.55252849e-02  1.83621081e-07  1.42197203e-07  1.86615259e-07  3.69005790e-07 
 2.39732905e-05  5.78500000e-01  4.48504306e-01  1.55251390e-02  1.73311027e-07  1.36048615e-07  1.77767411e-07  3.81949017e-07 
 2.39742905e-05  5.78500000e-01  4.48504315e-01  1.55249422e-02  1.83624613e-07  1.42201521e-07  1.86619096e-07  3.69007346e-07 
 2.39752905e-05  5.78500000e-01  4.48504323e-01  1.55247964e-02  1.73309003e-07  1.36044882e-07  1.77765056e-07  3.81949598e-07 
 2.39762905e-05  5.78500000e-01  4.48504331e-01  1.55245998e-02  1.83628143e-07  1.42205898e-07  1.86622940e-07  3.69008913e-07 
 2.39772905e-05  5.78500000e-01  4.48504339e-01  1.55244540e-02  1.73306999e-07  1.36041135e-07  1.77762693e-07  3.81950199e-07 
 2.39782905e-05  5.78500000e-01  4.48504347e-01  1.55242575e-02  1.83631659e-07  1.42210260e-07  1.86626787e-07  3.69010448e-07 
 2.39792905e-05  5.78500000e-01  4.48504356e-01  1.55241119e-02  1.73304999e-07  1.36037370e-07  1.77760279e-07  3.81950804e-07 
 2.39802905e-05  5.78500000e-01  4.48504364e-01  1.55239154e-02  1.83635160e-07  1.42214618e-07  1.86630695e-07  3.69012020e-07 
 2.39812905e-05  5.78500000e-01  4.48504372e-01  1.55237699e-02  1.73303006e-07  1.36033651e-07  1.77757876e-07  3.81951351e-07 
 2.39822905e-05  5.78500000e-01  4.48504380e-01  1.55235736e-02  1.83638643e-07  1.42218963e-07  1.86634559e-07  3.69013626e-07 
 2.39832905e-05  5.78500000e-01  4.48504388e-01  1.55234282e-02  1.73301012e-07  1.36029884e-07  1.77755499e-07  3.81951915e-07 
 2.39842905e-05  5.78500000e-01  4.48504397e-01  1.55232319e-02  1.83642171e-07  1.42223332e-07  1.86638412e-07  3.69015172e-07 
 2.39852905e-05  5.78500000e-01  4.48504405e-01  1.55230866e-02  1.73298983e-07  1.36026132e-07  1.77753103e-07  3.81952523e-07 
 2.39862905e-05  5.78500000e-01  4.48504413e-01  1.55228905e-02  1.83645687e-07  1.42227735e-07  1.86642268e-07  3.69016720e-07 
 2.39872905e-05  5.78500000e-01  4.48504421e-01  1.55227453e-02  1.73296969e-07  1.36022309e-07  1.77750716e-07  3.81953103e-07 
 2.39882905e-05  5.78500000e-01  4.48504429e-01  1.55225493e-02  1.83649205e-07  1.42232143e-07  1.86646119e-07  3.69018268e-07 
 2.39892905e-05  5.78500000e-01  4.48504438e-01  1.55224041e-02  1.73294943e-07  1.36018557e-07  1.77748364e-07  3.81953688e-07 
 2.39902905e-05  5.78500000e-01  4.48504446e-01  1.55222082e-02  1.83652733e-07  1.42236484e-07  1.86649918e-07  3.69019816e-07 
 2.39912905e-05  5.78500000e-01  4.48504454e-01  1.55220632e-02  1.73292886e-07  1.36014793e-07  1.77746042e-07  3.81954276e-07 
 2.39922905e-05  5.78500000e-01  4.48504462e-01  1.55218674e-02  1.83656281e-07  1.42240869e-07  1.86653705e-07  3.69021363e-07 
 2.39932905e-05  5.78500000e-01  4.48504470e-01  1.55217225e-02  1.73290835e-07  1.36011034e-07  1.77743683e-07  3.81954833e-07 
 2.39942905e-05  5.78500000e-01  4.48504479e-01  1.55215268e-02  1.83659807e-07  1.42245219e-07  1.86657573e-07  3.69022927e-07 
 2.39952905e-05  5.78500000e-01  4.48504487e-01  1.55213819e-02  1.73288818e-07  1.36007322e-07  1.77741262e-07  3.81955411e-07 
 2.39962905e-05  5.78500000e-01  4.48504495e-01  1.55211864e-02  1.83663304e-07  1.42249513e-07  1.86661451e-07  3.69024473e-07 
 2.39972905e-05  5.78500000e-01  4.48504503e-01  1.55210416e-02  1.73286796e-07  1.36003626e-07  1.77738868e-07  3.81955998e-07 
 2.39982905e-05  5.78500000e-01  4.48504511e-01  1.55208461e-02  1.83666819e-07  1.42253830e-07  1.86665284e-07  3.69026002e-07 
 2.39992905e-05  5.78500000e-01  4.48504520e-01  1.55207015e-02  1.73284736e-07  1.35999878e-07  1.77736483e-07  3.81956576e-07 
 2.40000000e-05  5.78500000e-01  4.48504525e-01  1.55205555e-02  1.83675901e-07  1.42262411e-07  1.86674732e-07  3.69028086e-07 
 2.39001709e-05  6.09750000e-01  5.95487916e-01  1.79997970e+00  1.79999960e+00  1.08381332e-07  2.38865094e-07  1.48024241e-07 
 2.39011709e-05  6.09750000e-01  5.95487921e-01  1.79997964e+00  1.79999986e+00  2.23022114e-07  2.19785253e-07  2.29205597e-07 
 2.39021709e-05  6.09750000e-01  5.95487927e-01  1.79997971e+00  1.79999960e+00  1.08403566e-07  2.38867170e-07  1.48035790e-07 
 2.39031709e-05  6.09750000e-01  5.95487932e-01  1.79997965e+00  1.79999986e+00  2.22999907e-07  2.19784523e-07  2.29195608e-07 
 2.39041709e-05  6.09750000e-01  5.95487938e-01  1.79997972e+00  1.79999960e+00  1.08425733e-07  2.38869290e-07  1.48047246e-07 
 2.39051709e-05  6.09750000e-01  5.95487943e-01  1.79997966e+00  1.79999986e+00  2.22977731e-07  2.19783793e-07  2.29185664e-07 
 2.39061709e-05  6.09750000e-01  5.95487948e-01  1.79997973e+00  1.79999960e+00  1.08447900e-07  2.38871372e-07  1.48058759e-07 
 2.39071709e-05  6.09750000e-01  5.95487954e-01  1.79997968e+00  1.79999986e+00  2.22955526e-07  2.19783066e-07  2.29175673e-07 
 2.39081709e-05  6.09750000e-01  5.95487959e-01  1.79997974e+00  1.79999960e+00  1.08470085e-07  2.38873438e-07  1.48070264e-07 
 2.39091709e-05  6.09750000e-01  5.95487965e-01  1.79997969e+00  1.79999986e+00  2.22933325e-07  2.19782347e-07  2.29165716e-07 
 2.39101709e-05  6.09750000e-01  5.95487970e-01  1.79997975e+00  1.79999960e+00  1.08492258e-07  2.38875540e-07  1.48081711e-07 
 2.39111709e-05  6.09750000e-01  5.95487976e-01  1.79997970e+00  1.79999986e+00  2.22911149e-07  2.19781625e-07  2.29155783e-07 
 2.39121709e-05  6.09750000e-01  5.95487981e-01  1.79997976e+00  1.79999960e+00  1.08514448e-07  2.38877599e-07  1.48093194e-07 
 2.39131709e-05  6.09750000e-01  5.95487987e-01  1.79997971e+00  1.79999986e+00  2.22888936e-07  2.19780895e-07  2.29145821e-07 
 2.39141709e-05  6.09750000e-01  5.95487992e-01  1.79997977e+00  1.79999960e+00  1.08536606e-07  2.38879716e-07  1.48104640e-07 
 2.39151709e-05  6.09750000e-01  5.95487997e-01  1.79997972e+00  1.79999986e+00  2.22866758e-07  2.19780152e-07  2.29135908e-07 
 2.39161709e-05  6.09750000e-01  5.95488003e-01  1.79997978e+00  1.79999960e+00  1.08558779e-07  2.38881782e-07  1.48116049e-07 
 2.39171709e-05  6.09750000e-01  5.95488008e-01  1.79997973e+00  1.79999986e+00  2.22844566e-07  2.19779441e-07  2.29125998e-07 
 2.39181709e-05  6.09750000e-01  5.95488014e-01  1.79997979e+00  1.79999960e+00  1.08580958e-07  2.38883843e-07  1.48127463e-07 
 2.39191709e-05  6.09750000e-01  5.95488019e-01  1.79997974e+00  1.79999986e+00  2.22822363e-07  2.19778730e-07  2.29116089e-07 
 2.39201709e-05  6.09750000e-01  5.95488024e-01  1.79997980e+00  1.79999960e+00  1.08603144e-07  2.38885907e-07  1.48138901e-07 
 2.39211709e-05  6.09750000e-01  5.95488030e-01  1.79997975e+00  1.79999986e+00  2.22800185e-07  2.19778006e-07  2.29106161e-07 
 2.39221709e-05  6.09750000e-01  5.95488035e-01  1.79997981e+00  1.79999960e+00  1.08625268e-07  2.38887965e-07  1.48150321e-07 
 2.39231709e-05  6.09750000e-01  5.95488041e-01  1.79997976e+00  1.79999986e+00  2.22778037e-07  2.19777298e-07  2.29096233e-07 
 2.39241709e-05  6.09750000e-01  5.95488046e-01  1.79997982e+00  1.79999960e+00  1.08647411e-07  2.38890025e-07  1.48161772e-07 
 2.39251709e-05  6.09750000e-01  5.95488052e-01  1.79997977e+00  1.79999986e+00  2.22755915e-07  2.19776573e-07  2.29086281e-07 
 2.39261709e-05  6.09750000e-01  5.95488057e-01  1.79997983e+00  1.79999960e+00  1.08669491e-07  2.38892097e-07  1.48173188e-07 
 2.39271709e-05  6.09750000e-01  5.95488063e-01  1.79997978e+00  1.79999986e+00  2.22733797e-07  2.19775834e-07  2.29076394e-07 
 2.39281709e-05  6.09750000e-01  5.95488068e-01  1.79997985e+00  1.79999960e+00  1.08691604e-07  2.38894162e-07  1.48184584e-07 
 2.39291709e-05  6.09750000e-01  5.95488073e-01  1.79997979e+00  1.79999986e+00  2.22711689e-07  2.19775148e-07  2.29066464e-07 
 2.39301709e-05  6.09750000e-01  5.95488079e-01  1.79997986e+00  1.79999960e+00  1.08713661e-07  2.38896175e-07  1.48195991e-07 
 2.39311709e-05  6.09750000e-01  5.95488084e-01  1.79997980e+00  1.79999986e+00  2.22689639e-07  2.19774438e-07  2.29056547e-07 
 2.39321709e-05  6.09750000e-01  5.95488090e-01  1.79997987e+00  1.79999960e+00  1.08735687e-07  2.38898238e-07  1.48207402e-07 
 2.39331709e-05  6.09750000e-01  5.95488095e-01  1.79997981e+00  1.79999986e+00  2.22667592e-07  2.19773728e-07  2.29046658e-07 
 2.39341709e-05  6.09750000e-01  5.95488100e-01  1.79997988e+00  1.79999960e+00  1.08757733e-07  2.38900269e-07  1.48218773e-07 
 2.39351709e-05  6.09750000e-01  5.95488106e-01  1.79997982e+00  1.79999986e+00  2.22645509e-07  2.19773008e-07  2.29036766e-07 
 2.39361709e-05  6.09750000e-01  5.95488111e-01  1.79997989e+00  1.79999960e+00  1.08779788e-07  2.38902328e-07  1.48230126e-07 
 2.39371709e-05  6.09750000e-01  5.95488117e-01  1.79997983e+00  1.79999986e+00  2.22623464e-07  2.19772274e-07  2.29026898e-07 
 2.39381709e-05  6.09750000e-01  5.95488122e-01  1.79997990e+00  1.79999960e+00  1.08801793e-07  2.38904399e-07  1.48241502e-07 
 2.39391709e-05  6.09750000e-01  5.95488128e-01  1.79997985e+00  1.79999986e+00  2.22601459e-07  2.19771539e-07  2.29017009e-07 
 2.39401709e-05  6.09750000e-01  5.95488133e-01  1.79997991e+00  1.79999960e+00  1.08823766e-07  2.38906453e-07  1.48252854e-07 
 2.39411709e-05  6.09750000e-01  5.95488139e-01  1.79997986e+00  1.79999986e+00  2.22579464e-07  2.19770808e-07  2.29007111e-07 
 2.39421709e-05  6.09750000e-01  5.95488144e-01  1.79997992e+00  1.79999960e+00  1.08845751e-07  2.38908511e-07  1.48264238e-07 
 2.39431709e-05  6.09750000e-01  5.95488149e-01  1.79997987e+00  1.79999986e+00  2.22557460e-07  2.19770086e-07  2.28997238e-07 
 2.39441709e-05  6.09750000e-01  5.95488155e-01  1.79997993e+00  1.79999960e+00  1.08867744e-07  2.38910540e-07  1.48275535e-07 
